nom_sv,site_vote_id,circonscription_id
E.P. KASANZU,9032366,9032
EP KAPUPA,9032367,9032
EP LUANGATSHIMO,9032368,9032
EP LUNYAKA,9032369,9032
CAB. BAKUA MULUME II,9032370,9032
EP LUBUEBUE,9032371,9032
EP MUFUTA,9032372,9032
EP TSHIELA,9032373,9032
EP. DIKALABUA,9032374,9032
EP2 MUKUNGIJI,9032375,9032
E.P. NSUMBU,9032376,9032
INST. KABINDUMBI,9032377,9032
INSTITUT DE LUNGONZO,9032378,9032
AIRE DE SANTE DE LUNGONZO,9032379,9032
E.P. TSHIPONGO,9032380,9032
CABANE BITAPA,9032382,9032
EP. KASAKA DIKOLE,9032383,9032
EP KABEYA 1,9032384,9032
EP MAMAN OLIVE LEMBE,9032386,9032
IMAM KATOLO,9032387,9032
EP. MAFUTA,9032388,9032
EP KALUKALA,9032390,9032
INSTITUT NTAMBUE 1,9032391,9032
CS MULADILA,9032392,9032
EP. KALUKANGU,9032393,9032
EP. NYANGU,9032394,9032
EP2. MALU MIMPE,9032395,9032
DIJIBA BUKASA,9032396,9032
EP2. MIZOLOLO,9032397,9032
C.S SIMON MUPANGISHI,9032399,9032
EP. TSHITATANGU,9032400,9032
EP MUANGU,9032401,9032
COSJV,9032402,9032
CENTRE DE SANTE CORPS DE LA PAIX,9032404,9032
EP. SHAPASA,9032405,9032
E.P.2 MUBABINGE,9032406,9032
EP. KALUPONGO,9032407,9032
EP. LUBANZA,9032408,9032
CENTRE DE SANTE NTAMBUE KABONGO,9032409,9032
COMPLEXE SCOLAIRE AGAPE,9032410,9032
COMPLEXE SCOLAIRE AMISH,9032411,9032
E.P. 2 KALOBA,9032412,9032
E.P. 3 BUKOLE,9032413,9032
EP LA COLOMBE,9032414,9032
CABANE CARREFOUR,9032415,9032
E.P. KAMAKO,9032416,9032
E.P. KATOPA,9032417,9032
CABANE,9032418,9032
E.P. TSHISELE / TSHIPOKO,9032419,9032
CAB BAKWA SONGO III,9032420,9032
CENTRE DE SANTE MUKUNGA TSHIENGE,9032421,9032
E.P LUEMBE,9032422,9032
CABABE BENA MUDILI 2,9032423,9032
CABANE BENA MUDILU,9032424,9032
E.P. 2 LUNGUDI,9032426,9032
EP KASAYI TSHISANGA,9032427,9032
CENTRE DE SANTE MATONDO NDALA,9032428,9032
E.P. DIALUNGANA,9032429,9032
CENTRE DE SANTE DE REFERENCE MUA MUENGO,9032430,9032
E.P. KASAYI TSHISANGA,9032431,9032
E.P. TSHIYAMVI,9032432,9032
CENTRE DE SANTE BON ACCUEIL,9032433,9032
E.P. TSHINDJINDE,9032434,9032
CENTRE DE SANTE BON SAMARITIN,9032435,9032
E.P. MUDIADIA,9032436,9032
E.P. TSHINOTA,9032437,9032
E.P. MAFO,9032438,9032
EP MFUJI,9032439,9032
EP TSHIOTA,9032440,9032
AIRE DE SANTE NDAMBI,9032441,9032
CABANE MUAKAJI,9032442,9032
CENTE DE SANTE TOUSSAIN DODO,9032443,9032
E.P. SHAMUHULULU,9032444,9032
CABANE KAMUKUETE,9032445,9032
EP MUTSHIMA,9032446,9032
E.P DIBUMBA/TSHIKAPA,9032447,9032
E.P. MUDIPANU,9032448,9032
EP TSHAKENA,9032449,9032
EP. MUEBA,9032450,9032
LYCEE BETHEL,9032451,9032
C.S SAINT JOHN,9032452,9032
CABANE DE LUNDA MUIN DINING,9032453,9032
CABANE DE LUNDA TSHIANG,9032454,9032
CS KASONGA LUNDA,9032455,9032
DINANGA,9032456,9032
TSHIPAMA,9032457,9032
CABANE DE SHA KASAKALA,9032458,9032
CABANE DE TUSHINJI,9032459,9032
CABANE,9032460,9032
E.P. BOKO,9032461,9032
INSTITUT 2 TUDIKOLELE,9032462,9032
CABANE BENA NGULUNGU,9032463,9032
E.P. MUKUKU,9032464,9032
CABANE,9032465,9032
EP MICHEL OMANGA,9032466,9032
LYCEE MUBATAMBE,9032467,9032
TSHIALUMUNA,9032468,9032
EP KASADISADI,9032469,9032
MANYAYI,9032470,9032
CABANE BN TSHIBUKU,9032471,9032
CENTRE DE SANTE 27EME CMCO LUVULA,9032472,9032
E.P. KABIDI,9032473,9032
ADRA,9032474,9032
CABANE SHAKAWUTA,9032475,9032
CS KAJI,9032476,9032
CS KALOMAR,9032477,9032
CS SAMA,9032478,9032
E.P. 1 TSHIVULUKILU,9032479,9032
E.P. 4 TSHISELE,9032480,9032
E.P. DIBOKO,9032481,9032
E.P. LUENDU/FLAMME,9032482,9032
E.P. MUDIPANU,9032483,9032
E.P. MUTETELA,9032484,9032
EP. KABILENGU,9032485,9032
EP. LUEBO,9032486,9032
EP. MATSUANYA,9032487,9032
INSTITUT DE KAMONIA,9032488,9032
KAMATUNDU,9032489,9032
SOLFERINO,9032490,9032
CABANE POSHO,9033002,9033
E.P. MAYALA,9033003,9033
CABANE LUBUDI II,9033004,9033
EP. NDOBUTAR,9033005,9033
INSTITUT MATENDE,9033006,9033
CLINIQUE E.J.C.S.K,9033007,9033
EP MAKER,9033008,9033
EP. BOKITA,9033009,9033
INSTITUT BULUNDA,9033010,9033
EP IRORO,9033011,9033
I.T.A MWANA TUNDU,9033012,9033
E.P LUPAYA,9033013,9033
E.P. IBOMBO ITIMU,9033014,9033
EP NYIMIKAKOYI,9033015,9033
INSTITUT ILEBO MANGALA,9033016,9033
INSTITUT LUCIANO,9033017,9033
INSTITUT NDJUMBA MAPETO,9033018,9033
E.P. LUKODI,9033019,9033
EP KAKWEYI,9033020,9033
INSTITUT MAMANYA,9033021,9033
EP. YABU,9033022,9033
EP.MAMANYA,9033023,9033
E.P. BUSHONGO MUNENE,9033024,9033
E.P. MASHASHA,9033025,9033
E.P. KABWANGA,9033026,9033
INSTITUT 2 LUTSHIAYI,9033027,9033
CABANE KIPOKO,9033028,9033
E.P. IPUNDA,9033029,9033
E.P. IYONGO/BANGA,9033030,9033
EP KALUNGA PORT,9033031,9033
CABANE MUKALENGE MUKAJI,9033032,9033
E.P BUNYAKA,9033033,9033
E.P. MAYIMBI 1,9033035,9033
E.P IPUNDA /ITAKA,9033036,9033
INSTITUT BANGA,9033037,9033
INSTITUT LUBERE,9033038,9033
MAYA KIKA,9033039,9033
EP. SHAKAFUTSHI,9033040,9033
CABANE BUKAPU,9033041,9033
EP MWANYIA,9033042,9033
EP ITSHIMU,9033043,9033
E.P NDJONGERE,9033044,9033
EP. ISNORO,9033045,9033
INSTITUT MANGEMBERE,9033046,9033
CENTRE DE SANTE LA CHARITE,9033047,9033
E.P. BANGA,9033048,9033
EP 2 MAYIMBI,9033049,9033
EP PUNGU,9033050,9033
INSTITUT 1 MAYIMBI,9033051,9033
INSTITUT KOY,9033052,9033
INSTITUT MUKUMARI,9033053,9033
INSTITUT NTSHIONGO,9033054,9033
CENTRE DE SANTE LA GLOIRE,9033055,9033
EP 3 MAPANGU,9033056,9033
INSTITUT NGIELUNG,9033058,9033
CABANE NYATHE,9033059,9033
"E,P BWEKE",9033060,9033
E.P. ABBE MAKANDA,9033061,9033
E.P. BUSHONGO LOANGE,9033062,9033
E.P. FATUMA,9033063,9033
E.P. LUMBUNDJI,9033065,9033
E.P. TUYAYI,9033067,9033
E.P. YENGA YENGA,9033068,9033
EP IRORO/KANGAMA,9033069,9033
EP KATEMBO/TUNDU,9033071,9033
EP LELE/HIMBA,9033072,9033
EP MAKASU,9033073,9033
EP SANGA SANGA,9033074,9033
EP. KADIBA,9033075,9033
EP. MBILAMBANGU ANNE MARIE,9033076,9033
I.T.P. MAPANGU,9033078,9033
I.T.S. MWANANKADI,9033079,9033
I.T.S. YAMBA YAMBA,9033080,9033
INSTITUT ABBE MAKANDA,9033081,9033
INSTITUT BOMBE,9033082,9033
INSTITUT KASHIMBA,9033083,9033
INSTITUT MAKANDA KABOBI,9033084,9033
INSTITUT MALONGO BWANGA,9033085,9033
INSTITUT MAYI MBANGU,9033086,9033
INSTITUT SHALBANA,9033088,9033
INSTITUT TSHULEMBO,9033089,9033
LYCEE MWEMBE,9033090,9033
EP.PIYA MBONGO,9033091,9033
CENTRE DE SANTE DOMAYI KASHOSHO,9033093,9033
E.P. ZAIKO,9033094,9033
EP KOKO MASHOSHO,9033095,9033
CABANE SHANDENDE,9033098,9033
INSTITUT MATONDO,9033099,9033
INSTITUT MUSHIYE BAKULU,9033100,9033
EP GERICO,9033101,9033
INSTITUT MEME,9033103,9033
CABANE TSHIAMUA,9033104,9033
E.P MUANONGA,9033105,9033
EP. LUBA,9033106,9033
INSTITUT KAYEMBE,9033107,9033
E.P. DIBANGA,9033108,9033
EP MUAYILA,9033109,9033
EP PERO MAHOPA,9033112,9033
I.T.A LENGA,9033113,9033
INSTITUT JUSTIN LUWEPE,9033115,9033
INSTITUT TUDI MUMUE,9033116,9033
INSTITUT1 MUSHITENU,9033117,9033
MAISON,9033118,9033
EP PASHO,9033119,9033
EP. DITALALA,9033120,9033
EP.MBEMBA  KASAI,9033121,9033
INSTITUT NANGE,9033122,9033
CENTRE DE SANTE MIKOPE NDJARE,9033123,9033
"E,P MIKOPE",9033124,9033
E.P. KAMBOLO,9033125,9033
CABANE,9033126,9033
E.P. BIYENGE,9033127,9033
EP MAYAYA,9033128,9033
EP MINGONDO,9033129,9033
EM. MBILAMBANGU,9033130,9033
INSTITUT ISHAYOLA,9033131,9033
INSTITUT TSHILOMBA,9033132,9033
INSTITUT LUBERE,9033133,9033
CENTRE DE SANTE BASONGO,9033134,9033
EP KUMIYULU,9033135,9033
INST. TECH. AGR. ET VETERINAIRE  BASONGO,9033136,9033
INSTITUT MATUNDU,9033137,9033
INSTITUT 1 PUNGU,9033138,9033
INSTITUT ILEBO NDJARE,9033139,9033
E.P. MALEMBE LUNGAMBO,9033142,9033
EP ISANDJI,9033143,9033
EP IYINANI,9033144,9033
INSTITUT TECHNIQUE SOCIAL LELE,9033145,9033
E P IBOMBO / NEMBO MAYOLO,9033146,9033
EP 2 SHONGOLO,9033147,9033
EP. SHONGOLO,9033149,9033
INSTITUT MATUBA,9033150,9033
INSTITUT MBANDJA,9033151,9033
INSTITUT SHONGOLO,9033152,9033
E.P. MILAMBA KABOTE,9033153,9033
E.P. NSHINGA,9033154,9033
E.P. SHOBOKO,9033155,9033
EP BASHIBUWONDO,9033156,9033
INSTITUT BENA,9033157,9033
E.P. MALU MALU,9033158,9033
CENTRE DE SANTE,9033159,9033
EP BAMBANGE,9033160,9033
EP MBEMBA SANKURU,9033161,9033
CENTRE DE SANTE IMBILINGI,9033162,9033
INSTITUT MANYITA,9033164,9033
INSTITUT MASHEKE,9033165,9033
INSTITUT MAYELE,9033166,9033
INSTITUT MVUNDU,9033167,9033
E.P. CHRIST SAUVEUR,9033168,9033
INSTITUT MUAMBA,9033169,9033
E.P. DIUNVUANGANA,9033170,9033
CENTRE DE SANTE DE LA CROIX ROUGE,9033171,9033
E.P. DIANGENDA,9033172,9033
EP SHANGA IYOL,9033173,9033
INST. PEDA. MUANYISHE,9033174,9033
INSTITUT BENA MULUMBA,9033175,9033
C.S. YASSA,9033177,9033
COMPLEXE SCOLAIRE LA PAIX,9033178,9033
COMPLEXE SCOLAIRE LES ELITES,9033179,9033
E.P ILEBO KALINA,9033180,9033
E.P TUSANKE 1,9033181,9033
E.P. DIKONGAYI,9033182,9033
E.P. DU 30 JUIN,9033183,9033
INST. MPUNTSHIA,9033185,9033
"""""INST. PEDAGOGIQUE D"""""""" ILEBO""""",9033186,9033
INSTITUT BUNONO,9033187,9033
INSTITUT LA PAROLE,9033188,9033
INSTITUT TSHILEYA,9033189,9033
LYCEE DINANUKILA,9033190,9033
E.P. 3 LUMUMBA,9034001,9034
E.P. WETU,9034002,9034
EP BUSHABU BUDIKO,9034003,9034
INST.TECHN.COM.PEMBEANGU,9034004,9034
INSTITUT BISHANGA,9034005,9034
INSTITUT HOTAHOSHI,9034006,9034
CENTRE DE SANTE BAKATOMBI,9034007,9034
E P MBUA ILEP,9034008,9034
INSTITUT BAKA-TOMBI,9034009,9034
E.P.  MAPAYA.,9034010,9034
E.P. BATANGA II,9034011,9034
E.P. PATAMBAMBA,9034012,9034
EP 2 MAPAYA TSHITUNDU,9034013,9034
E.P. BANGA NGELE,9034014,9034
E.P. KILINDJALE / IWELE,9034015,9034
E.P. LOMUMA,9034016,9034
EP BOSANGANI,9034017,9034
INST. WOKOLA,9034018,9034
INSTITUT BOKILA,9034019,9034
INSTITUT EBAMPOM,9034020,9034
E.P BAKUANSEKE,9034021,9034
INST. KINDA,9034022,9034
INSTITUT WADIKWEYE,9034023,9034
E.P. KINABUOM,9034024,9034
E.P. MATUMBI,9034025,9034
EP. DJOYI,9034026,9034
BULAPE COMMUNAUTAIRE,9034027,9034
CS LA MAIN DE DIEU,9034028,9034
INSTITUT DE BULAPE,9034029,9034
E.P.BUTALA,9034031,9034
EP BUEDI,9034032,9034
INST. BULONGO,9034033,9034
INSTITUT MALONGO,9034034,9034
EP. MONA KEBE,9034035,9034
INSTITUT BUIMPE,9034036,9034
MUCIMA  MUKOLE,9034037,9034
E.P. BATUA,9034039,9034
E.P. DIKONGAYI,9034040,9034
E.P. KADIMBA,9034041,9034
E.P. REV. KEMISHANGA,9034042,9034
EP TUDIKOLELE,9034043,9034
E.P. TSHISHADIKUNYIMA,9034044,9034
EP BITANGAMA,9034045,9034
BULANGU KAPIMBI,9034046,9034
E.P. EBABA,9034047,9034
E.P. MALAAK-MA-CIEM,9034048,9034
C.S MUANTSHIANTSHIA,9034049,9034
INSTITUT BAKUAKENGE,9034050,9034
INSTITUT YAMBA CESAR,9034051,9034
I.T.A. BUSHANGA,9034052,9034
INSTITUT LENDA,9034053,9034
COLLEGE SAIDI BOIS,9034054,9034
E.P BANGANDU,9034055,9034
E.P. BENA MAKIMA,9034056,9034
E.P ILENGE,9034057,9034
E.P. KOBOLO,9034058,9034
E.P. LODJ,9034059,9034
E.P.SHOKOMBENGE,9034060,9034
EP MALUONGA,9034061,9034
EP NYIMI,9034062,9034
INST NLEMVO,9034063,9034
INST SANKAYI,9034064,9034
INST. DES BEAUX ARTS MUSHENGE,9034065,9034
INSTITUT LULUA,9034066,9034
INSTITUT MBONGANTSHIALA,9034067,9034
INSTITUT PEDAGOGIQUE DISANKA,9034068,9034
INSTITUT TECHNIQUE COMMERCIALE IKOMBE,9034069,9034
E.P BUAYA NGEL,9034070,9034
E.P. MBONGO BUSEPH,9034071,9034
EP 2 KUETE,9034072,9034
E.P. ITUNGAMBENDE,9034073,9034
EP.YNTSHI,9034075,9034
INSTITUT II  KAMIYOMBO,9034076,9034
INSTITUT DE MBELU,9034077,9034
INST. POMBO,9034078,9034
INSTITUT BATANGA,9034079,9034
INSTITUT DJONGO,9034080,9034
CENTRE DE SANTE KALOMBAYI,9034081,9034
EP DIDIKOLELA,9034082,9034
INSTITUT KAMPUNGU,9034083,9034
CENTRE DE SANTE KALUAMBA,9034084,9034
I.T.A NSUNGI MUNENE,9034085,9034
INST. TECH. COM. NSANGILU,9034086,9034
E.P. MWENTSHI,9034087,9034
EP2 SELENGE,9034088,9034
E P KONGAYI,9034089,9034
E.P. LUZOLU,9034090,9034
E.P. SHABOLITAKA,9034091,9034
I . T. C SHONGAMBA,9034092,9034
E P MAMU MBIYE,9034093,9034
"E,P,  BAMBUYI",9034094,9034
"E,P, 1,  MBELO  BASHOB",9034095,9034
E.P. LOMALU,9034096,9034
INSTITUT MBOMA,9034097,9034
EP  BANTU BIAMBU,9034098,9034
EP ITONO,9034099,9034
INST.ISHAMANGONGA,9034100,9034
E.P. LUMIA,9034101,9034
E.P. MPEMPI,9034102,9034
EP NKUNDJA,9034103,9034
INSTITUT 2 TUAKUILANGANE,9034104,9034
EP LUNGAYA,9034105,9034
INST. LUTAMBI,9034106,9034
INSTITUT MBONABIESH,9034107,9034
E.P MUDIPANU,9034108,9034
INST. MOMBO MUNENE,9034109,9034
INST.FTKA,9034110,9034
CENTRE DE SANTE MAMBA,9034111,9034
EP IBAMBA,9034112,9034
C.S. SATELITTE,9034113,9034
E.P. BIMA,9034114,9034
INSTITUT KANUNKOLE,9034115,9034
INSTITUT MBO MAYU,9034116,9034
"E,P, LUTOKA",9034117,9034
E.P. MPOKOLO,9034118,9034
E.P. TUYE KUMPALA,9034119,9034
EP NOELLA DE ROVER,9034120,9034
INSTITUT BULONGAME,9034121,9034
CABANE,9034122,9034
E.P. KILINJALE,9034123,9034
E.P. KINDA,9034124,9034
INST. SHAMBA KONGO,9034125,9034
BAMUDIMA,9034126,9034
BENA-NSAMBA,9034127,9034
"I,T,A DIMUKAYI",9034128,9034
EP KAYEMBALI,9034129,9034
EP MPANDA NJILA,9034130,9034
EP SHAMA NDONGO,9034131,9034
I.T.C TSHIPUAMOYO,9034132,9034
INSTITUT ITAPANYA VILLAGE,9034133,9034
INSTITUT MASHANGA MA-YAY,9034134,9034
EP TUNA,9034135,9034
CABANE SUR PROPOSITION DU CHEF DE GROUPEMENT,9034136,9034
COLLEGE SAINT JOSEPH DE BULONGO,9034137,9034
"E,P,DITALALA",9034138,9034
E. P. DISANKA,9034139,9034
E.P MABINDI,9034140,9034
E.P. BANONGO,9034141,9034
E.P. ITAPANYA,9034142,9034
E.P. ITENA,9034143,9034
E.P. MAMAN ADEL,9034144,9034
E.P. NGOTA,9034145,9034
E.P. NTEMA  I,9034146,9034
E.P. TIEN MBAANG,9034147,9034
E.P.KUEMY    NCIEYI,9034148,9034
E.P.SNCC,9034149,9034
ECOLE  NORMALE DE MWEKA,9034150,9034
EP KEDIAMBALA,9034151,9034
EP MPIANGA,9034152,9034
EP YOBO,9034153,9034
EP YOLO,9034154,9034
INST. PROFESSIONNEL MWEKA,9034155,9034
INSTITUT DE MWEKA,9034156,9034
INSTITUT KOLELA,9034157,9034
INSTITUT TECHNIQUES AGRICOLE DE BENA LONGO,9034158,9034
LYCEE TSHIAMUK,9034159,9034
CENTRE DE SANTE TSHINONGO,9034160,9034
E.P. 1 KAKENGE,9034161,9034
E.P. BAUDOUIN,9034162,9034
E.P. DU TRENTE AVRIL,9034163,9034
E.P. FIKISHA,9034164,9034
E.P. LUSHIKU,9034165,9034
EP SINAâ”œâ”,9034166,9034
INST. PEDAGOGIQUE ILONTSHI,9034167,9034
INSTITUT  PEDA  MWENG,9034168,9034
INST. TECH. COM. DE KAKENGE,9034169,9034
INSTITUT  YANG  NCIEM,9034170,9034
ITP BAKAMBA,9034171,9034
CABANE EYANZA,9035003,9035
E.P NGANGWA,9035004,9035
E.P. TSHIKE NDJOSOMO,9035005,9035
INSTITUT LUKENIE,9035022,9035
CABANE INKALA,9035035,9035
BAFUMBA,9035045,9035
E.P NKONGO,9035047,9035
E.P. 2 MAMA MWILU,9035048,9035
INSTITUT MOLENDE / CODE 151505 SITE DE VOTE,9035051,9035
ITEDJI,9035052,9035
EP BOSHAB,9035061,9035
EP.DEKESE 2,9035063,9035
INSTITUT DEKESE,9035064,9035
INSTITUT ETOTSHI NKFUMI,9035065,9035
LYCEE BEMBANGA,9035066,9035
COMPLEXE SCOLAIRE BUDIKADIDI 2,9036001,9036
COMPLEXE SCOLAIRE LA TRIOMPHANTE SAVOIR FAIRE,9036002,9036
E.P. DIKOLESHENU,9036003,9036
E.P. KABENGA,9036004,9036
E.P. KADIBA,9036005,9036
EP ZADI,9036006,9036
E.P. TSHIENDA,9036007,9036
E.P.2 MUDIMO,9036008,9036
E.P.2 TSHIKAPA/ E.N.C.,9036009,9036
INST. MUALUANJI,9036010,9036
CABANE KIPOKO,9036011,9036
CABANE TSHISAKA,9036012,9036
CENTRE DE SANTE KABUMA,9036013,9036
EP.1 MUDIMO,9036014,9036
CS BUDIKADIDI 4,9036015,9036
E.P. BALABALA,9036016,9036
E.P. YEKWA,9036017,9036
E.P.1 DIBUMBA,9036018,9036
EP1.NGOLO,9036019,9036
EP KAMAJIBA,9036020,9036
C.S BUDIKADIDI 3,9036021,9036
COMPLEXE SCOLAIRE LA FORTUNE,9036022,9036
E.P. 2 TUAKADISANGA,9036023,9036
E.P. 3 TUAKADISANGA,9036024,9036
E.P. ESENGO,9036025,9036
E.P. SOMBA NE LUTULU,9036026,9036
INSTITUT BULUNDA,9036027,9036
INSTITUT DE TSHIKAPA,9036028,9036
STADE,9036029,9036
AIRE DE SANTE LUNKAMBA,9036030,9036
CENTRE DE SANTE DITEKEMENA,9036032,9036
CENTRE DE SANTE LUMU,9036033,9036
E.P. 1 DIENZELAYI,9036034,9036
E.P. 2 LUENDA,9036035,9036
E.P. 3 DIBELAYI,9036036,9036
E.P. TUIKALE NE NTEMA,9036037,9036
INSTITUT TRESOR,9036038,9036
C.S. ALLIANCE RENOVEE,9036039,9036
C.S. SADEN,9036040,9036
C.S. TUDIAKUILE,9036041,9036
CENTRE DE SANTE KASALA,9036042,9036
E.P. 3 MBUMBA,9036044,9036
E.P. BUPOLE,9036045,9036
E.P. NSANGA BANTU,9036046,9036
E.P. TSHIMBINDA,9036047,9036
EP. HAKU-MBUMBA,9036048,9036
EP LUNGANDU 2,9011001,9011
AMIEL,9011002,9011
AMIS DE DAVID,9011003,9011
APPOLO ETAT,9011004,9011
C.S. DIPA,9011005,9011
C.S. LA CLEMENCE,9011006,9011
C.S. MGR BAKOLE,9011007,9011
INSTITUT DU 30 JUIN,9011008,9011
COMPLEXE SCOLAIRE MATETE,9011009,9011
E.P. 1 BUENA MUNTU,9011010,9011
EP1 BUKOLE,9011011,9011
E.P. 2 MABANDA,9011012,9011
E.P. APPOLO,9011013,9011
E.P. KAMAYI,9011014,9011
E.P. MALANDJI,9011015,9011
E.P. MPIAMBULA,9011016,9011
E.P. MUDIKOLELE,9011017,9011
E.P. MUYESHI,9011018,9011
E.P. SNCC BLOC 1,9011019,9011
E.P. TUIBAKAYI,9011020,9011
E.P. TUYE PAMUE,9011021,9011
INST. BANDAYI,9011023,9011
INST. TECH. AGRICOLE KANANGA,9011024,9011
INSTITUT TECHNIQUE COMMERCIALE DE KANANGA,9011025,9011
INST. TECH. PROF. MUAKIDIDI,9011026,9011
INSTITUT MUSAMBI,9011027,9011
INSTITUT SAINT MARIE EX LA BANNIERE,9011028,9011
INSTITUT SALONGO,9011029,9011
EP KAMPETA,9011030,9011
LES AMIS DE DAVID,9011031,9011
LYCEE ANUARITE,9011032,9011
EP TSHILUMBA,9011033,9011
EP TUKOMBE,9011034,9011
CENTRE DE SANTE BULELELA,9011035,9011
CENTRE DE SANTE CROIX-ROUGE,9011036,9011
CENTRE DE SANTE DE LA CROIX-ROUGE,9011037,9011
CENTRE DE SANTE DITEKEMENA DIETU,9011038,9011
CENTRE MPANDILU KATOKA II,9011039,9011
CSP MPANDILU NOTRE DAME,9011041,9011
E.P. 2 TUIBAKAYI,9011042,9011
E.P. BATANGILA KUMPALA,9011043,9011
E.P. BUAKANE,9011044,9011
E.P. TSHINSHIBA,9011045,9011
E.P. TSHISUMBU,9011046,9011
INST. DES BEAUX ARTS,9011047,9011
INST. SCIENTIFIQUE TUYE PAMUE,9011048,9011
INSTITUT DITUNGUNUKA,9011049,9011
INSTITUT LITTERAIRE KELE-KELE,9011050,9011
KALUBI KAMANDE 2,9011051,9011
LYCEE DISUMININA,9011052,9011
NSANGA NYEMBUE,9011053,9011
MONSEIGNEUR DAVID YEMBA,9011055,9011
EP.MOMBELA,9011056,9011
EP. TSHIMPUTU,9011057,9011
C.S. DIKU DIA MOYO,9011058,9011
C.S. SEMENCE DIKE,9011059,9011
CENTRE DE SANTE BEYA KALONJI/ EP TSHIKULU,9011060,9011
CENTRE SANTE FOI CHRETIENNE/ EP MUL,9011061,9011
CENTRE DE SANTE LUBOYA,9011062,9011
CENTRE DE SANTE MUSANGILAYI,9011063,9011
COLLEGE SAINT JEAN BOSCO,9011064,9011
COLLEGE SAINT PAUL LUKONGA,9011065,9011
E.P TSHITULU,9011066,9011
E.P. 1 DIKONGAYI,9011067,9011
E.P. 2 LUMUMBA,9011068,9011
E.P. 2 TSHIBASHI,9011069,9011
E.P. BUDIMU,9011070,9011
E.P. DIPENGA,9011071,9011
E.P. KAMBOTE,9011072,9011
E.P. LUMUMBA 1,9011073,9011
E.P. MIMUEMUE,9011074,9011
E.P. TUENDE NTUNKU,9011076,9011
EP.2 MBAYI,9011077,9011
EP.MUPANDA,9011078,9011
I.T.A. TSHIBASHI,9011079,9011
INST. TECH. COM. DIANGATA,9011080,9011
TSHINGEJI,9011081,9011
E.P.3 TSHINSHIBA,9011083,9011
CENTRE DE SANTE  AVENIR,9011085,9011
CENTRE DE SANTE CHRIST ROI NDESHA,9011086,9011
CENTRE DE SANTE ESPOIR/MUINDIDI,9011087,9011
E.P. 1 SANKAYI,9011088,9011
E.P. 2 KAMILABI,9011089,9011
E.P. BASANGILE,9011090,9011
E.P. LULUA,9011091,9011
E.P. MISHIKA NGONDO,9011092,9011
E.P. MUFUNDUKU,9011093,9011
E.P. MUOYO UMUE,9011094,9011
E.P. NDESHA LUSAMBO,9011095,9011
E.P. SAINT-JACQUES,9011096,9011
E.P. TUYE BONSO,9011097,9011
INSTITUT CIKELE,9011098,9011
INSTITUT PEDAGOGIQUE TSHITALALA,9011099,9011
EP BUTOKE BUETU,9011100,9011
C.S. UNDONDE,9011102,9011
CENTRE DE REFERENCE SALONGO MUIMBA,9011103,9011
CENTRE DE SANTE  MUPANDISHI,9011104,9011
CENTRE DE SANTE BON SAMARITIN,9011105,9011
E.P. 1 DIKOLELAYI,9011107,9011
E.P. 2 DIKOLELAYI,9011108,9011
E.P. 2 MPASHI,9011109,9011
E.P. BUNKENKE,9011110,9011
E.P. DIYEBA,9011111,9011
E.P. KINKOMBWA,9011112,9011
E.P. MOKOLESHI 1,9011113,9011
E.P. NGANZA,9011114,9011
E.P. TSHIBAMBULA,9011115,9011
EP TSHIKEBA,9011116,9011
EP TUYE KUMPALA,9011117,9011
I.T.M. TSHIKAJI,9011118,9011
INST. PEDAGOGIQUE DE NGANZA,9011119,9011
INSTITUT MGR. ONEMA,9011120,9011
INSTITUT NGANZA SUD,9011121,9011
E.P. BANDAI-KAPEPULA,9011125,9011
C.S MBUMBA,9021001,9021
CABANE MOYO MUSUILA,9021002,9021
E.P. TSHIBILA,9021003,9021
EP BEYA NKUNA,9021004,9021
EP KAMUENGE,9021005,9021
INSTITUT MIKINDIBUE II,9021006,9021
CENTRE DE SANTE BITANDA TSHIENDELA,9021007,9021
E.P. 2 TSHIMENGA,9021008,9021
INST. DITUMIKILA DIMPE,9021010,9021
INSTITUT TUBAJIKA,9021011,9021
CENTRE DE SANTE TSHIALA BENYI,9021012,9021
E.P. TSHIALA BENYI,9021013,9021
EP LUKUSA,9021014,9021
E.P. 1 LUBONDAYI,9021015,9021
E.P. MUNDONDO,9021016,9021
EP 2 NGOMBE,9021017,9021
EP CLEMENCE,9021018,9021
CENTRE DE SANTE DIBANDA,9021019,9021
E.P2. DIBANDA,9021020,9021
CENTRE DE SANTE BENA MPONGO,9021021,9021
CENTRE DE SANTE MOYO,9021022,9021
EP BIDI BIMPE,9021023,9021
EP BOBUMUE,9021024,9021
EP MOYO,9021025,9021
E.P DIBUE DIETU,9021026,9021
E.P LA CHARITE,9021027,9021
E.P. MBESU,9021028,9021
EP 1 BUTUMBI,9021029,9021
EP II DINANUKILA,9021030,9021
EP MVILULA,9021031,9021
EP TSHIKASU,9021032,9021
EP TUDIASHILE,9021033,9021
EP1 MABANDA,9021034,9021
EP3 NGOMBE,9021035,9021
INSTITUT DE BUNKONDE,9021036,9021
CABANE KAMPAYA,9021038,9021
E.P. 1 DIBANDA,9021039,9021
EP I BUNKONDE,9021040,9021
EP LUNA I,9021041,9021
CENTRE DE SANTE TSHIBUYI,9021042,9021
INST. TECH. AGRICOLE MOYO,9021043,9021
CENTRE DE SANTE TSHIMAKAKA,9021044,9021
E.P. 2 LUBINDA,9021045,9021
